file_path,predicted_mos
Elise_audio/Elise-data-train-00000-of-00001_1011.wav,2.111328125
Elise_audio/Elise-data-train-00000-of-00001_1012.mp3,1.947265625
Elise_audio/Elise-data-train-00000-of-00001_1012.wav,2.125
Elise_audio/Elise-data-train-00000-of-00001_1013.mp3,2.298828125
Elise_audio/Elise-data-train-00000-of-00001_1013.wav,2.541015625
Elise_audio/Elise-data-train-00000-of-00001_1014.mp3,3.19140625
Elise_audio/Elise-data-train-00000-of-00001_1014.wav,3.5078125
Elise_audio/Elise-data-train-00000-of-00001_1015.mp3,2.55078125
Elise_audio/Elise-data-train-00000-of-00001_1015.wav,2.662109375
Elise_audio/Elise-data-train-00000-of-00001_1016.mp3,2.51953125
Elise_audio/Elise-data-train-00000-of-00001_1016.wav,2.986328125
Elise_audio/Elise-data-train-00000-of-00001_1017.mp3,1.146484375
Elise_audio/Elise-data-train-00000-of-00001_1017.wav,1.2509765625
Elise_audio/Elise-data-train-00000-of-00001_1018.mp3,1.43359375
Elise_audio/Elise-data-train-00000-of-00001_1018.wav,1.9091796875
Elise_audio/Elise-data-train-00000-of-00001_1019.mp3,2.498046875
Elise_audio/Elise-data-train-00000-of-00001_1019.wav,2.716796875
Elise_audio/Elise-data-train-00000-of-00001_102.mp3,1.8193359375
Elise_audio/Elise-data-train-00000-of-00001_102.wav,1.923828125
Elise_audio/Elise-data-train-00000-of-00001_1020.mp3,2.41796875
Elise_audio/Elise-data-train-00000-of-00001_1020.wav,2.46484375
Elise_audio/Elise-data-train-00000-of-00001_1021.mp3,1.197265625
Elise_audio/Elise-data-train-00000-of-00001_1021.wav,1.314453125
Elise_audio/Elise-data-train-00000-of-00001_1022.mp3,2.5625
Elise_audio/Elise-data-train-00000-of-00001_1022.wav,2.806640625
Elise_audio/Elise-data-train-00000-of-00001_1023.mp3,2.498046875
Elise_audio/Elise-data-train-00000-of-00001_1023.wav,2.6171875
Elise_audio/Elise-data-train-00000-of-00001_1024.mp3,2.6171875
Elise_audio/Elise-data-train-00000-of-00001_1024.wav,2.6328125
Elise_audio/Elise-data-train-00000-of-00001_1025.mp3,1.705078125
Elise_audio/Elise-data-train-00000-of-00001_1025.wav,1.970703125
Elise_audio/Elise-data-train-00000-of-00001_1026.mp3,1.4619140625
Elise_audio/Elise-data-train-00000-of-00001_1026.wav,1.4462890625
Elise_audio/Elise-data-train-00000-of-00001_1027.mp3,2.33203125
Elise_audio/Elise-data-train-00000-of-00001_1027.wav,2.5078125
Elise_audio/Elise-data-train-00000-of-00001_1028.mp3,2.576171875
Elise_audio/Elise-data-train-00000-of-00001_1028.wav,2.697265625
Elise_audio/Elise-data-train-00000-of-00001_1029.mp3,2.353515625
Elise_audio/Elise-data-train-00000-of-00001_1029.wav,2.474609375
Elise_audio/Elise-data-train-00000-of-00001_103.mp3,1.1962890625
Elise_audio/Elise-data-train-00000-of-00001_103.wav,1.10546875
Elise_audio/Elise-data-train-00000-of-00001_1030.mp3,2.814453125
Elise_audio/Elise-data-train-00000-of-00001_1030.wav,2.8984375
Elise_audio/Elise-data-train-00000-of-00001_1031.mp3,1.6025390625
Elise_audio/Elise-data-train-00000-of-00001_1031.wav,1.7939453125
Elise_audio/Elise-data-train-00000-of-00001_1032.mp3,2.87109375
Elise_audio/Elise-data-train-00000-of-00001_1032.wav,3.009765625
Elise_audio/Elise-data-train-00000-of-00001_1033.mp3,2.7421875
Elise_audio/Elise-data-train-00000-of-00001_1033.wav,3.029296875
Elise_audio/Elise-data-train-00000-of-00001_1034.mp3,2.861328125
Elise_audio/Elise-data-train-00000-of-00001_1034.wav,3.03125
Elise_audio/Elise-data-train-00000-of-00001_1035.mp3,2.7578125
Elise_audio/Elise-data-train-00000-of-00001_1035.wav,2.583984375
Elise_audio/Elise-data-train-00000-of-00001_1036.mp3,2.8828125
Elise_audio/Elise-data-train-00000-of-00001_1036.wav,3.037109375
Elise_audio/Elise-data-train-00000-of-00001_1037.mp3,2.447265625
Elise_audio/Elise-data-train-00000-of-00001_1037.wav,2.486328125
Elise_audio/Elise-data-train-00000-of-00001_1038.mp3,2.794921875
Elise_audio/Elise-data-train-00000-of-00001_1038.wav,2.873046875
Elise_audio/Elise-data-train-00000-of-00001_1039.mp3,2.5078125
Elise_audio/Elise-data-train-00000-of-00001_1039.wav,2.630859375
Elise_audio/Elise-data-train-00000-of-00001_104.mp3,1.3779296875
Elise_audio/Elise-data-train-00000-of-00001_104.wav,1.4296875
Elise_audio/Elise-data-train-00000-of-00001_1040.mp3,2.6015625
Elise_audio/Elise-data-train-00000-of-00001_1040.wav,2.47265625
Elise_audio/Elise-data-train-00000-of-00001_1041.mp3,2.8046875
Elise_audio/Elise-data-train-00000-of-00001_1041.wav,2.908203125
