file_path,predicted_mos
Elise_audio/Elise-data-train-00000-of-00001_102.wav,2.06640625
Elise_audio/Elise-data-train-00000-of-00001_1020.mp3,2.31640625
Elise_audio/Elise-data-train-00000-of-00001_1020.wav,2.427734375
Elise_audio/Elise-data-train-00000-of-00001_1021.mp3,1.234375
Elise_audio/Elise-data-train-00000-of-00001_1021.wav,1.263671875
Elise_audio/Elise-data-train-00000-of-00001_1022.mp3,2.7578125
Elise_audio/Elise-data-train-00000-of-00001_1022.wav,2.65234375
Elise_audio/Elise-data-train-00000-of-00001_1023.mp3,2.59765625
Elise_audio/Elise-data-train-00000-of-00001_1023.wav,2.583984375
Elise_audio/Elise-data-train-00000-of-00001_1024.mp3,2.630859375
Elise_audio/Elise-data-train-00000-of-00001_1024.wav,2.55078125
Elise_audio/Elise-data-train-00000-of-00001_1025.mp3,1.919921875
Elise_audio/Elise-data-train-00000-of-00001_1025.wav,1.7861328125
Elise_audio/Elise-data-train-00000-of-00001_1026.mp3,1.435546875
Elise_audio/Elise-data-train-00000-of-00001_1026.wav,1.341796875
Elise_audio/Elise-data-train-00000-of-00001_1027.mp3,2.62890625
Elise_audio/Elise-data-train-00000-of-00001_1027.wav,2.478515625
Elise_audio/Elise-data-train-00000-of-00001_1028.mp3,2.654296875
Elise_audio/Elise-data-train-00000-of-00001_1028.wav,2.662109375
Elise_audio/Elise-data-train-00000-of-00001_1029.mp3,2.669921875
Elise_audio/Elise-data-train-00000-of-00001_1029.wav,2.64453125
Elise_audio/Elise-data-train-00000-of-00001_103.mp3,1.2607421875
Elise_audio/Elise-data-train-00000-of-00001_103.wav,1.1943359375
Elise_audio/Elise-data-train-00000-of-00001_1030.mp3,2.904296875
Elise_audio/Elise-data-train-00000-of-00001_1030.wav,2.900390625
Elise_audio/Elise-data-train-00000-of-00001_1031.mp3,1.8095703125
Elise_audio/Elise-data-train-00000-of-00001_1031.wav,1.8037109375
Elise_audio/Elise-data-train-00000-of-00001_1032.mp3,2.96484375
Elise_audio/Elise-data-train-00000-of-00001_1032.wav,2.865234375
Elise_audio/Elise-data-train-00000-of-00001_1033.mp3,2.76171875
Elise_audio/Elise-data-train-00000-of-00001_1033.wav,2.79296875
Elise_audio/Elise-data-train-00000-of-00001_1034.mp3,2.98828125
Elise_audio/Elise-data-train-00000-of-00001_1034.wav,3.029296875
Elise_audio/Elise-data-train-00000-of-00001_1035.mp3,2.6171875
Elise_audio/Elise-data-train-00000-of-00001_1035.wav,2.501953125
Elise_audio/Elise-data-train-00000-of-00001_1036.mp3,2.94140625
Elise_audio/Elise-data-train-00000-of-00001_1036.wav,2.91015625
Elise_audio/Elise-data-train-00000-of-00001_1037.mp3,2.638671875
Elise_audio/Elise-data-train-00000-of-00001_1037.wav,2.5546875
Elise_audio/Elise-data-train-00000-of-00001_1038.mp3,2.931640625
Elise_audio/Elise-data-train-00000-of-00001_1038.wav,2.986328125
Elise_audio/Elise-data-train-00000-of-00001_1039.mp3,2.619140625
Elise_audio/Elise-data-train-00000-of-00001_1039.wav,2.5390625
Elise_audio/Elise-data-train-00000-of-00001_104.mp3,1.384765625
Elise_audio/Elise-data-train-00000-of-00001_104.wav,1.4189453125
Elise_audio/Elise-data-train-00000-of-00001_1040.mp3,2.615234375
Elise_audio/Elise-data-train-00000-of-00001_1040.wav,2.646484375
Elise_audio/Elise-data-train-00000-of-00001_1041.mp3,2.79296875
Elise_audio/Elise-data-train-00000-of-00001_1041.wav,2.8515625
